data final,curso,Módulo,Aula,progresso_100,progresso_acumulado
2024-03-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,1 - Visão Sistêmica de custos e terminologia contábil básica,0.0,53.0
2024-03-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,53.0
2024-03-27,Gestão e Controle de Negócios,3 - Finanças Corporativas e Análise de Investimentos,9 - Métricas operacionais - Valuation,0.0,53.0
2024-03-27,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,1 - Visão Sistêmica de custos e terminologia contábil básica,0.0,53.0
2024-03-27,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,2 - Princípio contábil e Classificações e Nomenclaturas de Custos,0.0,53.0
2024-03-27,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,53.0
2024-03-27,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,53.0
2024-03-28,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,53.0
2024-03-29,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,53.0
2024-03-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,53.0
2024-04-01,Gestão e Controle de Negócios,3 - Finanças Corporativas e Análise de Investimentos,9 - Métricas operacionais - Valuation,1.0,54.0
2024-04-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,54.0
2024-04-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,5 - Controle Estatístico de Processo (CEP),0.0,54.0
2024-04-02,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,3 - Critérios de Rateio,0.0,54.0
2024-04-02,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,54.0
2024-04-03,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,54.0
2024-04-03,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,54.0
2024-04-04,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,54.0
2024-04-04,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,54.0
2024-04-04,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,54.0
2024-04-05,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,54.0
2024-04-05,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,54.0
2024-04-06,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,54.0
2024-04-08,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,54.0
2024-04-08,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,54.0
2024-04-08,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,0.0,54.0
2024-04-08,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,54.0
2024-04-08,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,54.0
2024-04-09,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,54.0
2024-04-09,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,0.0,54.0
2024-04-09,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,54.0
2024-04-09,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,54.0
2024-04-09,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,54.0
2024-04-11,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,0.0,54.0
2024-04-11,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,54.0
2024-04-11,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,54.0
2024-04-11,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,54.0
2024-04-12,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,0.0,54.0
2024-04-13,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,54.0
2024-04-15,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,54.0
2024-04-16,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,1 - Sustentabilidade,0.0,54.0
2024-04-16,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,0.0,54.0
2024-04-16,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,54.0
2024-04-16,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,54.0
2024-04-17,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,54.0
2024-04-18,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,1 - Sustentabilidade,0.0,54.0
2024-04-18,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,54.0
2024-04-18,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,54.0
2024-04-22,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,1 - Sustentabilidade,0.0,54.0
2024-04-22,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,54.0
2024-04-24,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,1 - Sustentabilidade,0.0,54.0
2024-04-25,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,"2 - Indicadores, Índices E Relatórios De Sustentabilidade",0.0,54.0
2024-04-25,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,54.0
2024-04-25,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,1 - Visão Sistêmica de custos e terminologia contábil básica,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,2 - Princípio contábil e Classificações e Nomenclaturas de Custos,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,3 - Critérios de Rateio,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,54.0
2024-04-26,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,54.0
2024-04-29,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,1 - Sustentabilidade,0.0,54.0
2024-04-29,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,"2 - Indicadores, Índices E Relatórios De Sustentabilidade",0.0,54.0
2024-04-29,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,54.0
2024-04-29,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,54.0
2024-04-30,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,3 - Inovação e Sustentabilidade,0.0,54.0
2024-04-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,54.0
2024-04-30,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,54.0
2024-04-30,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,54.0
2024-05-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,5 - Controle Estatístico de Processo (CEP),0.0,54.0
2024-05-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,6 - Six Sigma,0.0,54.0
2024-05-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,7 - Benchmarking e Reengenharia de Processos,0.0,54.0
2024-05-02,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,"2 - Indicadores, Índices E Relatórios De Sustentabilidade",0.0,54.0
2024-05-02,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,1 - Visão Sistêmica de custos e terminologia contábil básica,0.0,54.0
2024-05-02,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,54.0
2024-05-03,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,2 - Princípio contábil e Classificações e Nomenclaturas de Custos,0.0,54.0
2024-05-03,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,54.0
2024-05-03,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,54.0
2024-05-06,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,3 - Inovação e Sustentabilidade,0.0,54.0
2024-05-06,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,1 - Visão Sistêmica de custos e terminologia contábil básica,1.0,55.0
2024-05-06,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,55.0
2024-05-06,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,55.0
2024-05-07,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,3 - Inovação e Sustentabilidade,0.0,55.0
2024-05-07,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,2 - Princípio contábil e Classificações e Nomenclaturas de Custos,0.0,55.0
2024-05-07,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,0.0,55.0
2024-05-07,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,55.0
2024-05-08,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,3 - Inovação e Sustentabilidade,0.0,55.0
2024-05-08,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,55.0
2024-05-08,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,55.0
2024-05-08,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,5 - Controle Estatístico de Processo (CEP),0.0,55.0
2024-05-13,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,"2 - Indicadores, Índices E Relatórios De Sustentabilidade",0.0,55.0
2024-05-13,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,55.0
2024-05-13,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,55.0
2024-05-14,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,"2 - Indicadores, Índices E Relatórios De Sustentabilidade",0.0,55.0
2024-05-14,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,55.0
2024-05-14,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,55.0
2024-05-14,Gestão e Controle de Negócios,8 - Planejamento Tributário,9 - Empresa Desenquadrada no Simples Nacional,0.0,55.0
2024-05-14,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,5 - Controle Estatístico de Processo (CEP),0.0,55.0
2024-05-15,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,3 - Inovação e Sustentabilidade,0.0,55.0
2024-05-16,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,3 - Critérios de Rateio,0.0,55.0
2024-05-16,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,5 - Controle Estatístico de Processo (CEP),0.0,55.0
2024-05-20,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,55.0
2024-05-20,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,6 - Six Sigma,0.0,55.0
2024-05-21,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,55.0
2024-05-21,Gestão e Controle de Negócios,8 - Planejamento Tributário,1 - Planejamento tributário - parte 1,0.0,55.0
2024-05-21,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,55.0
2024-05-22,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,2 - Princípio contábil e Classificações e Nomenclaturas de Custos,0.0,55.0
2024-05-22,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,55.0
2024-05-22,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,6 - Six Sigma,0.0,55.0
2024-05-23,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,2 - Princípio contábil e Classificações e Nomenclaturas de Custos,0.0,55.0
2024-05-23,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,3 - Critérios de Rateio,0.0,55.0
2024-05-24,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,2 - Princípio contábil e Classificações e Nomenclaturas de Custos,1.0,56.0
2024-05-24,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,3 - Critérios de Rateio,0.0,56.0
2024-05-27,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,3 - Critérios de Rateio,1.0,57.0
2024-05-27,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,7 - Benchmarking e Reengenharia de Processos,0.0,57.0
2024-05-28,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,6 - Six Sigma,0.0,57.0
2024-06-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,8 - Sistema de Garantia da Qualidade,0.0,57.0
2024-06-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,57.0
2024-06-03,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,7 - Benchmarking e Reengenharia de Processos,0.0,57.0
2024-06-10,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,8 - Sistema de Garantia da Qualidade,0.0,57.0
2024-06-10,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,57.0
2024-06-12,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,8 - Sistema de Garantia da Qualidade,0.0,57.0
2024-06-13,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,57.0
2024-06-13,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,57.0
2024-06-14,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,57.0
2024-06-17,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,0.0,57.0
2024-06-17,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,57.0
2024-06-17,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,8 - Sistema de Garantia da Qualidade,0.0,57.0
2024-06-17,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,57.0
2024-06-18,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,4 - Análise Custo-Volume-Lucro e os Pontos de Equilíbrio,1.0,58.0
2024-06-18,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,58.0
2024-06-19,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,7 - Benchmarking e Reengenharia de Processos,0.0,58.0
2024-06-20,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,58.0
2024-06-20,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,58.0
2024-06-20,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,58.0
2024-06-20,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,58.0
2024-06-20,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,7 - Benchmarking e Reengenharia de Processos,0.0,58.0
2024-06-21,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,58.0
2024-06-21,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,58.0
2024-06-24,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,0.0,58.0
2024-06-24,Gestão e Controle de Negócios,8 - Planejamento Tributário,5 - ICMS,0.0,58.0
2024-06-25,Gestão e Controle de Negócios,8 - Planejamento Tributário,3 - Lucro Real,0.0,58.0
2024-06-25,Gestão e Controle de Negócios,8 - Planejamento Tributário,6 - PIS e ICMS,0.0,58.0
2024-06-25,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,8 - Sistema de Garantia da Qualidade,0.0,58.0
2024-06-26,Gestão e Controle de Negócios,8 - Planejamento Tributário,7 - ISSQN,0.0,58.0
2024-06-26,Gestão e Controle de Negócios,8 - Planejamento Tributário,8 - Proteção Patrimonial,0.0,58.0
2024-06-28,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,2 - Foco no Cliente e Gestão da Mudança,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,58.0
2024-07-01,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,58.0
2024-07-02,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,0.0,58.0
2024-07-02,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,58.0
2024-07-02,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,1 - Introdução à Gestão da Qualidade,0.0,58.0
2024-07-02,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,58.0
2024-07-03,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,7 - Gestão estratégica e análise das variações de custo,0.0,58.0
2024-07-03,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,3 - Ferramentas Lean,0.0,58.0
2024-07-04,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,5 - Custeio por Absorção ou Custeio Integral​,1.0,59.0
2024-07-04,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,6 - Formação do Preço de Venda,1.0,60.0
2024-07-04,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,0.0,60.0
2024-07-04,Gestão e Controle de Negócios,8 - Planejamento Tributário,2 - Planejamento tributário - parte 2,0.0,60.0
2024-07-04,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,60.0
2024-07-04,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,5 - Controle Estatístico de Processo (CEP),0.0,60.0
2024-07-04,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,6 - Six Sigma,0.0,60.0
2024-07-04,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,7 - Benchmarking e Reengenharia de Processos,0.0,60.0
2024-07-04,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,8 - Sistema de Garantia da Qualidade,0.0,60.0
2024-07-04,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,60.0
2024-07-05,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,4 - Mapeamento do fluxo de valor,0.0,60.0
2024-07-05,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,6 - Six Sigma,0.0,60.0
2024-07-05,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,7 - Benchmarking e Reengenharia de Processos,0.0,60.0
2024-07-05,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,8 - Sistema de Garantia da Qualidade,0.0,60.0
2024-07-05,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,9 - Transformação Digital na Gestão da Qualidade,0.0,60.0
2024-07-11,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,4 - Responsabilidade Social Empresarial e Ética nos Negócios ,0.0,60.0
2024-07-11,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,5 - Governança Corporativa,0.0,60.0
2024-07-11,Gestão e Controle de Negócios,9 - Ferramentas de Gestão Avançadas de Qualidade,5 - Controle Estatístico de Processo (CEP),0.0,60.0
2024-07-12,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,8 - Custeio Padrão e Custeio Baseado em Atividades,1.0,61.0
2024-07-12,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,61.0
2024-07-15,Gestão e Controle de Negócios,5 - Gestão Estratégica de Custos,9 - Grau de Alavancagem e a Taxa de Crescimento Interna e Sustentável,0.0,61.0
2024-07-16,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,4 - Responsabilidade Social Empresarial e Ética nos Negócios ,0.0,61.0
2024-07-18,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,4 - Responsabilidade Social Empresarial e Ética nos Negócios ,0.0,61.0
2024-07-18,Gestão e Controle de Negócios,8 - Planejamento Tributário,1 - Planejamento tributário - parte 1,0.0,61.0
2024-07-19,Gestão e Controle de Negócios,10 - Desenvolvimento Sustentável e Responsabilidade Social,4 - Responsabilidade Social Empresarial e Ética nos Negócios ,0.0,61.0
2024-07-19,Gestão e Controle de Negócios,8 - Planejamento Tributário,4 - Opções de Lucro Real,0.0,61.0
